Model,Concept,MP Index,Chunk ID,Score
MiniLM,disaster,0,245,0.46316632628440857
MiniLM,disaster,5,2095,0.45895740389823914
MiniLM,disaster,5,2091,0.45506563782691956
MiniLM,disaster management,5,2090,0.5577583312988281
MiniLM,disaster management,2,1173,0.5453452467918396
MiniLM,disaster management,5,2098,0.4420076906681061
MiniLM,disaster management,5,2163,0.44155946373939514
MiniLM,disaster management,2,1116,0.4364742934703827
MiniLM,disaster risk,2,1101,0.5449807643890381
MiniLM,disaster risk,5,2095,0.5251188278198242
MiniLM,disaster risk,5,2090,0.5210902094841003
MiniLM,disaster risk,5,2093,0.5171888470649719
MiniLM,disaster risk,0,722,0.5084567666053772
MiniLM,disaster risk management,2,1173,0.5752806067466736
MiniLM,disaster risk management,5,2163,0.5084208250045776
MiniLM,disaster risk management,0,245,0.5043318867683411
MiniLM,disaster risk management,2,1101,0.5008124709129333
MiniLM,disaster risk management,2,1172,0.4846988022327423
MiniLM,disaster risk reduction,2,1173,0.47311121225357056
MiniLM,disaster risk reduction,0,245,0.46417561173439026
MiniLM,disaster risk reduction,0,723,0.4580429494380951
MiniLM,disaster risk reduction,0,722,0.4572112262248993
MiniLM,disaster risk reduction,0,488,0.44766563177108765
MiniLM,distributive equity,4,1774,0.49239543080329895
MiniLM,distributive equity,4,1707,0.45128899812698364
MiniLM,distributive equity,4,1813,0.4137621223926544
MiniLM,downscaling,0,590,0.4135185778141022
MiniLM,drainage,5,2067,0.5517857074737549
MiniLM,drainage,1,815,0.5069689750671387
MiniLM,drainage,5,2074,0.4731730818748474
MiniLM,drainage,1,860,0.455465167760849
MiniLM,drainage,3,1409,0.4449293911457062
MiniLM,drought,10,2605,0.5310258865356445
MiniLM,drought,0,245,0.530942976474762
MiniLM,drought,5,2086,0.505549430847168
MiniLM,drought,10,2604,0.492031991481781
MiniLM,drought,0,591,0.4882320463657379
MiniLM,early warning systems,4,1826,0.5556024312973022
MiniLM,early warning systems,4,1783,0.5307517647743225
MiniLM,early warning systems,4,1827,0.5273802280426025
MiniLM,early warning systems,4,1816,0.5127443075180054
MiniLM,early warning systems,4,1819,0.49111050367355347
MiniLM,earth’s energy budget,4,1774,0.4407578408718109
MiniLM,earth’s energy budget,5,2077,0.43993598222732544
MiniLM,earth’s energy budget,3,1663,0.4307224750518799
MiniLM,earth’s energy budget,4,1813,0.41935306787490845
MiniLM,earth’s energy budget,4,1773,0.41836366057395935
MiniLM,earth system feedbacks,4,1774,0.510898768901825
MiniLM,earth system feedbacks,4,1707,0.426944762468338
MiniLM,earth system feedbacks,4,1775,0.4207000136375427
MiniLM,earth system feedbacks,4,1765,0.41412368416786194
MiniLM,earth system feedbacks,10,2605,0.41408050060272217
MiniLM,earth system sensitivity,4,1775,0.4186166226863861
MiniLM,earth system sensitivity,4,1772,0.4176088869571686
MiniLM,ecosystem,0,144,0.4266670048236847
MiniLM,ecosystem,0,501,0.4164901077747345
MiniLM,ecosystem,0,143,0.4057399034500122
MiniLM,ecosystem-based adaptation,4,1774,0.5775803923606873
MiniLM,ecosystem-based adaptation,4,1813,0.5198671221733093
MiniLM,ecosystem-based adaptation,4,1775,0.5159754753112793
MiniLM,ecosystem-based adaptation,4,1815,0.5066258311271667
MiniLM,ecosystem-based adaptation,4,1707,0.49785199761390686
MiniLM,ecosystem health,4,1783,0.45500797033309937
MiniLM,ecosystem health,4,1854,0.40855661034584045
MiniLM,ecosystem services,4,1794,0.46739283204078674
MiniLM,ecosystem services,4,1775,0.45837950706481934
MiniLM,ecosystem services,4,1720,0.4217258095741272
MiniLM,ecosystem services,4,1818,0.42108088731765747
MiniLM,ecosystem services,0,144,0.42090797424316406
MiniLM,effective equilibrium climate sensitivity,4,1772,0.44309762120246887
MiniLM,effective equilibrium climate sensitivity,4,1700,0.4176516830921173
MiniLM,effective equilibrium climate sensitivity,4,1774,0.41698405146598816
MiniLM,effective equilibrium climate sensitivity,4,1769,0.4060131311416626
MiniLM,effective equilibrium climate sensitivity,4,1775,0.4031555950641632
MiniLM,"embodied  [emissions, water, land]",3,1358,0.4786604344844818
MiniLM,"embodied  [emissions, water, land]",0,243,0.45874306559562683
MiniLM,"embodied  [emissions, water, land]",0,452,0.43008387088775635
MiniLM,"embodied  [emissions, water, land]",0,350,0.4262632429599762
MiniLM,"embodied  [emissions, water, land]",3,1664,0.425464004278183
MiniLM,emergent constraint,4,1760,0.41600874066352844
MiniLM,emergent constraint,4,1769,0.4087880253791809
MiniLM,emergent constraint,4,1774,0.4082675278186798
MiniLM,Emission and Socio-economic Scenario Ensemble,0,243,0.4207645654678345
MiniLM,Emission and Socio-economic Scenario Ensemble,3,1440,0.4197348654270172
MiniLM,emissions scenario,5,2077,0.4818239212036133
MiniLM,emissions scenario,0,243,0.44975242018699646
MiniLM,emissions scenario,0,590,0.41245603561401367
MiniLM,emissions scenario,4,1772,0.409883052110672
MiniLM,emissions scenario,4,1774,0.40356770157814026
MiniLM,enabling conditions,0,215,0.4064601957798004
MiniLM,enabling conditions,0,236,0.40346255898475647
MiniLM,energy access,5,2083,0.5209224224090576
MiniLM,energy access,5,2081,0.4835944175720215
MiniLM,energy access,5,2082,0.4557246267795563
MiniLM,energy access,5,2076,0.4523170292377472
MiniLM,energy access,3,1358,0.4398968815803528
MiniLM,energy balance model,5,2077,0.4427637457847595
MiniLM,energy balance model,3,1644,0.4189707636833191
MiniLM,energy balance model,5,2071,0.41026872396469116
MiniLM,energy balance model,3,1645,0.40761902928352356
MiniLM,energy budget,3,1664,0.41185393929481506
MiniLM,energy poverty,3,1645,0.46655189990997314
MiniLM,energy poverty,3,1646,0.453768789768219
MiniLM,energy poverty,5,2083,0.4500214755535126
MiniLM,energy poverty,3,1663,0.4457414150238037
MiniLM,energy poverty,3,1644,0.4341520667076111
MiniLM,energy security,4,1706,0.5030375123023987
MiniLM,energy security,2,1132,0.48436641693115234
MiniLM,energy security,3,1646,0.47846999764442444
MiniLM,energy security,2,1172,0.47771838307380676
MiniLM,energy security,0,423,0.4636881351470947
MiniLM,energy services,3,1664,0.47158196568489075
MiniLM,energy services,5,2081,0.4475226104259491
MiniLM,energy services,5,2077,0.4379817843437195
