Model,Concept,MP Index,Chunk ID,Score
LaBSE,agroecology,0,618,0.6063259840011597
LaBSE,agroecology,3,1664,0.5970873832702637
LaBSE,agroecology,0,148,0.5969225168228149
LaBSE,agroforestry,0,234,0.6701958775520325
LaBSE,agroforestry,3,1664,0.6668311953544617
LaBSE,agroforestry,0,464,0.6546627879142761
LaBSE,agroforestry,0,326,0.6527189016342163
LaBSE,agroforestry,9,2413,0.6454928517341614
LaBSE,air mass,9,2513,0.5299951434135437
LaBSE,air mass,9,2459,0.4997234642505646
LaBSE,air mass,1,752,0.48784154653549194
LaBSE,air mass,3,1381,0.472057968378067
LaBSE,air mass,0,621,0.4694424569606781
LaBSE,air pollution,5,2092,0.49464714527130127
LaBSE,air pollution,5,2091,0.4925864040851593
LaBSE,air pollution,3,1395,0.46954795718193054
LaBSE,air pollution,9,2426,0.4549691379070282
LaBSE,air pollution,5,2090,0.4493163526058197
LaBSE,airborne fraction,9,2480,0.4287148118019104
LaBSE,airborne fraction,5,2092,0.4046035706996918
LaBSE,albedo,3,1664,0.5603899955749512
LaBSE,albedo,0,354,0.5407779812812805
LaBSE,albedo,0,284,0.5327312350273132
LaBSE,albedo,2,1008,0.5311189293861389
LaBSE,albedo,0,292,0.5283819437026978
LaBSE,altimetry,9,2513,0.43830636143684387
LaBSE,altimetry,2,1120,0.435454785823822
LaBSE,altimetry,5,2151,0.4077940881252289
LaBSE,annular modes,2,1021,0.6085655689239502
LaBSE,annular modes,4,1768,0.5883262753486633
LaBSE,annular modes,2,1007,0.5776315927505493
LaBSE,annular modes,2,1014,0.5731861591339111
LaBSE,annular modes,0,244,0.5726487636566162
LaBSE,Antarctic Ice Sheet,2,1021,0.5022991895675659
LaBSE,Antarctic Ice Sheet,0,338,0.4985455870628357
LaBSE,Antarctic Ice Sheet,3,1381,0.49567711353302
LaBSE,Antarctic Ice Sheet,1,751,0.49400925636291504
LaBSE,Antarctic Ice Sheet,5,1922,0.4921126067638397
LaBSE,anthropocene,2,1044,0.6584709882736206
LaBSE,anthropocene,4,1824,0.6503101587295532
LaBSE,anthropocene,2,987,0.6455484628677368
LaBSE,anthropocene,8,2306,0.6293948292732239
LaBSE,anthropocene,2,1045,0.6253328323364258
LaBSE,anthropogenic emissions,0,235,0.5499781370162964
LaBSE,anthropogenic emissions,2,1249,0.5245175361633301
LaBSE,anthropogenic emissions,4,1808,0.5179718136787415
LaBSE,anthropogenic emissions,2,994,0.5158631205558777
LaBSE,anthropogenic emissions,3,1359,0.5032133460044861
LaBSE,anthropogenic removals,3,1359,0.6680194139480591
LaBSE,anthropogenic removals,4,1775,0.6563113927841187
LaBSE,anthropogenic removals,4,1768,0.6517502069473267
LaBSE,anthropogenic removals,4,1772,0.646776556968689
LaBSE,anthropogenic removals,3,1665,0.6378572583198547
LaBSE,anthropogenic subsidence,2,1103,0.5795517563819885
LaBSE,anthropogenic subsidence,4,1808,0.5753833055496216
LaBSE,anthropogenic subsidence,4,1814,0.5728535056114197
LaBSE,anthropogenic subsidence,1,867,0.547834038734436
LaBSE,anthropogenic subsidence,4,1807,0.5419929623603821
LaBSE,apparent hydrological sensitivity,9,2484,0.5412009954452515
LaBSE,apparent hydrological sensitivity,0,590,0.4891303479671478
LaBSE,apparent hydrological sensitivity,0,716,0.4877356290817261
LaBSE,apparent hydrological sensitivity,4,1768,0.4772275388240814
LaBSE,apparent hydrological sensitivity,4,1737,0.4692125916481018
LaBSE,arid zone,9,2453,0.520699143409729
LaBSE,arid zone,3,1573,0.5155434608459473
LaBSE,arid zone,2,1112,0.49606969952583313
LaBSE,arid zone,0,585,0.47909143567085266
LaBSE,arid zone,3,1409,0.47808322310447693
LaBSE,aridity,9,2475,0.555880069732666
LaBSE,aridity,2,1108,0.5531710982322693
LaBSE,aridity,2,1112,0.5423027873039246
LaBSE,aridity,0,244,0.539781391620636
LaBSE,aridity,1,818,0.5348291993141174
LaBSE,artificial ocean upwelling,9,2484,0.5103948712348938
LaBSE,artificial ocean upwelling,4,1812,0.5003216862678528
LaBSE,artificial ocean upwelling,5,2079,0.48590072989463806
LaBSE,artificial ocean upwelling,4,1776,0.48586222529411316
LaBSE,artificial ocean upwelling,7,2238,0.471321702003479
LaBSE,assets,2,1134,0.43506133556365967
LaBSE,assets,3,1395,0.4227220118045807
LaBSE,assets,0,273,0.4131961166858673
LaBSE,assets,9,2452,0.4079752266407013
LaBSE,assets,9,2426,0.4015541970729828
LaBSE,Atlantic Meridional Mode,4,1768,0.5571423172950745
LaBSE,Atlantic Meridional Mode,4,1769,0.553857684135437
LaBSE,Atlantic Meridional Mode,4,1815,0.5534353256225586
LaBSE,Atlantic Meridional Mode,4,1729,0.5523395538330078
LaBSE,Atlantic Meridional Mode,5,2059,0.5493776202201843
LaBSE,Atlantic Meridional Overturning Circulation,4,1845,0.5351794362068176
LaBSE,Atlantic Meridional Overturning Circulation,4,1700,0.524363100528717
LaBSE,Atlantic Meridional Overturning Circulation,5,1944,0.5178070068359375
LaBSE,Atlantic Meridional Overturning Circulation,3,1265,0.517671525478363
LaBSE,Atlantic Meridional Overturning Circulation,5,2072,0.515907883644104
LaBSE,Atlantic Multi-decadal Oscillation,4,1768,0.5392088890075684
LaBSE,Atlantic Multi-decadal Oscillation,4,1809,0.45948782563209534
LaBSE,Atlantic Multi-decadal Oscillation,9,2484,0.4551636874675751
LaBSE,Atlantic Multi-decadal Oscillation,5,1889,0.4551277458667755
LaBSE,Atlantic Multi-decadal Oscillation,4,1829,0.45487478375434875
LaBSE,Atlantic Multi-decadal Variability,4,1768,0.6838580965995789
LaBSE,Atlantic Multi-decadal Variability,4,1769,0.6656185388565063
LaBSE,Atlantic Multi-decadal Variability,4,1772,0.6493852734565735
LaBSE,Atlantic Multi-decadal Variability,4,1845,0.6423791646957397
LaBSE,Atlantic Multi-decadal Variability,4,1815,0.6307989358901978
LaBSE,Atlantic Zonal Mode,2,1103,0.5408394932746887
LaBSE,Atlantic Zonal Mode,4,1845,0.5233810544013977
LaBSE,Atlantic Zonal Mode,4,1844,0.5219460129737854
LaBSE,Atlantic Zonal Mode,5,2059,0.5209189653396606
LaBSE,Atlantic Zonal Mode,4,1846,0.518525242805481
LaBSE,atmosphere,4,1768,0.6273892521858215
LaBSE,atmosphere,4,1808,0.6137919425964355
LaBSE,atmosphere,0,452,0.5978090763092041
LaBSE,atmosphere,4,1815,0.5974037051200867
LaBSE,atmosphere,0,590,0.5942541360855103
LaBSE,atmospheric boundary layer,9,2513,0.5258588790893555
LaBSE,atmospheric boundary layer,2,1112,0.508696973323822
LaBSE,atmospheric boundary layer,2,1089,0.506639301776886
LaBSE,atmospheric boundary layer,4,1768,0.5048072338104248
LaBSE,atmospheric boundary layer,3,1455,0.4832433760166168
LaBSE,atmospheric rivers,2,1112,0.5091420412063599
LaBSE,atmospheric rivers,2,1238,0.4624987244606018
LaBSE,atmospheric rivers,9,2513,0.4584904611110687
LaBSE,atmospheric rivers,9,2479,0.45661047101020813
LaBSE,atmospheric rivers,4,1808,0.4546540677547455
LaBSE,attribution,1,962,0.4109562933444977
LaBSE,Australian and Maritime Continent monsoon,5,2087,0.5823096036911011
LaBSE,Australian and Maritime Continent monsoon,1,818,0.5795931220054626
LaBSE,Australian and Maritime Continent monsoon,5,2060,0.5741913318634033
LaBSE,Australian and Maritime Continent monsoon,4,1711,0.5716533660888672
LaBSE,Australian and Maritime Continent monsoon,5,2061,0.567185640335083
LaBSE,autonomous adaptation,0,716,0.46577543020248413
LaBSE,autonomous adaptation,3,1395,0.4588703513145447
LaBSE,autonomous adaptation,4,1813,0.4509105086326599
LaBSE,autonomous adaptation,1,962,0.44666072726249695
LaBSE,autonomous adaptation,4,1774,0.44204947352409363
LaBSE,autotrophic respiration,7,2241,0.41449469327926636
LaBSE,"Avoid, Shift, Improve",4,1774,0.5240636467933655
LaBSE,"Avoid, Shift, Improve",3,1395,0.5056554079055786
LaBSE,"Avoid, Shift, Improve",0,241,0.48982465267181396
LaBSE,"Avoid, Shift, Improve",4,1775,0.48401591181755066
LaBSE,"Avoid, Shift, Improve",3,1392,0.4800667464733124
LaBSE,basal lubrication,2,1103,0.5242539644241333
LaBSE,basal lubrication,2,1104,0.5231949687004089
LaBSE,basal lubrication,2,1107,0.5151665210723877
LaBSE,basal lubrication,3,1662,0.5046454668045044
LaBSE,basal lubrication,5,2073,0.5028491020202637
LaBSE,baseline period,2,1120,0.425464004278183
LaBSE,baseline period,0,443,0.4104619026184082
LaBSE,baseline period,2,1252,0.404035359621048
LaBSE,baseline period,9,2513,0.4013717770576477
LaBSE,baseline/reference,1,963,0.5112736225128174
LaBSE,baseline/reference,1,962,0.48613885045051575
LaBSE,baseline/reference,0,443,0.47709596157073975
LaBSE,baseline/reference,3,1359,0.4710787534713745
LaBSE,baseline/reference,9,2480,0.4641125500202179
LaBSE,behavioural change,4,1774,0.5274770855903625
LaBSE,behavioural change,9,2477,0.5015383362770081
LaBSE,behavioural change,0,241,0.4964919090270996
LaBSE,behavioural change,0,235,0.48382481932640076
LaBSE,behavioural change,9,2484,0.4711948037147522
LaBSE,benthic,4,1745,0.4153290390968323
LaBSE,benthos,0,93,0.5327252745628357
LaBSE,benthos,9,2407,0.5199358463287354
LaBSE,benthos,9,2513,0.512542188167572
LaBSE,benthos,9,2452,0.5072322487831116
LaBSE,benthos,1,752,0.5048201680183411
LaBSE,biochar,3,1664,0.48068860173225403
LaBSE,biochar,0,452,0.46466943621635437
LaBSE,biochar,9,2481,0.46256184577941895
LaBSE,biochar,9,2453,0.4579591751098633
LaBSE,biochar,9,2477,0.4554564356803894
LaBSE,biochemical oxygen demand,9,2448,0.4104795455932617
LaBSE,biodiversity,4,1844,0.5765419602394104
LaBSE,biodiversity,4,1784,0.5518555641174316
LaBSE,biodiversity,4,1728,0.5465371012687683
LaBSE,biodiversity,0,115,0.5308938026428223
LaBSE,biodiversity,4,1814,0.5295261740684509
LaBSE,biodiversity hotspots,9,2466,0.5418264865875244
LaBSE,biodiversity hotspots,1,752,0.4832746088504791
LaBSE,biodiversity hotspots,3,1664,0.47034335136413574
LaBSE,biodiversity hotspots,9,2484,0.46971583366394043
LaBSE,biodiversity hotspots,3,1406,0.4670138955116272
LaBSE,bioenergy with carbon dioxide capture and storage,9,2480,0.5161206722259521
LaBSE,bioenergy with carbon dioxide capture and storage,0,452,0.4858740568161011
LaBSE,bioenergy with carbon dioxide capture and storage,3,1646,0.485671728849411
LaBSE,bioenergy with carbon dioxide capture and storage,4,1775,0.4853779375553131
LaBSE,bioenergy with carbon dioxide capture and storage,6,2192,0.48021870851516724
LaBSE,biofuel,5,2092,0.4596315920352936
LaBSE,biofuel,3,1664,0.43640461564064026
LaBSE,biofuel,0,521,0.4064314663410187
LaBSE,biofuel,0,585,0.4063478708267212
LaBSE,biofuel,9,2421,0.40065935254096985
LaBSE,biogenic carbon emissions,5,2092,0.42917171120643616
LaBSE,biogenic carbon emissions,5,2091,0.40767598152160645
LaBSE,biogenic volatile organic compounds,4,1775,0.5780951976776123
LaBSE,biogenic volatile organic compounds,4,1819,0.5595312118530273
LaBSE,biogenic volatile organic compounds,4,1727,0.5478852391242981
LaBSE,biogenic volatile organic compounds,4,1800,0.5472513437271118
LaBSE,biogenic volatile organic compounds,4,1808,0.5461030602455139
LaBSE,biogeophysical potential,9,2484,0.5083251595497131
LaBSE,biogeophysical potential,9,2459,0.46559062600135803
LaBSE,biogeophysical potential,1,966,0.46494096517562866
LaBSE,biogeophysical potential,3,1359,0.46241599321365356
LaBSE,biogeophysical potential,9,2489,0.4599360227584839
LaBSE,biological  pump,4,1808,0.4854757785797119
LaBSE,biological  pump,9,2421,0.46715524792671204
LaBSE,biological  pump,9,2484,0.46217435598373413
LaBSE,biological  pump,4,1818,0.4593200087547302
LaBSE,biological  pump,3,1664,0.4589453637599945
LaBSE,biomass,9,2425,0.5118908882141113
LaBSE,biomass,1,752,0.4932006597518921
